SPECIES	Longitude	Latitude
Phapitreron_amethystinus 	121.4972	14.5629
Phapitreron_amethystinus 	121.1856	14.1151
Phapitreron_amethystinus 	121.4999	14.5709
Phapitreron_amethystinus 	121.5081	15.6528
Phapitreron_amethystinus 	124.8789	6.1009
Phapitreron_amethystinus 	124.1234	9.7056
Phapitreron_amethystinus 	126.2195	8.3029
Phapitreron_amethystinus 	124.9331	8.1652
Zosterops_meyeni 	121.9856	20.4496
Zosterops_meyeni 	121.2095	18.5800
Zosterops_meyeni 	121.3996	14.5595
Zosterops_meyeni 	121.5430	22.0278
Zosterops_meyeni 	121.5725	22.0617
Zosterops_meyeni 	121.0742	14.6043
Zosterops_meyeni 	121.9304	20.3856
Zosterops_meyeni 	120.8916	14.0976
Zosterops_meyeni 	121.5141	14.5909
Zosterops_meyeni 	121.1418	14.6047
Zosterops_meyeni 	122.5583	10.7018
Zosterops_meyeni 	121.2279	14.1439
Zosterops_meyeni 	121.1510	14.5788
Zosterops_meyeni 	121.0409	14.3109
Zosterops_meyeni 	121.5200	22.0461
Zosterops_meyeni 	121.0355	14.5609
Zosterops_meyeni 	120.2607	14.7248
Zosterops_meyeni 	120.1190	15.4830
Zosterops_meyeni 	121.0711	14.2541
Zosterops_meyeni 	120.6299	14.1079
Zosterops_meyeni 	121.5640	22.0560
Zosterops_meyeni 	121.5629	22.0346
Zosterops_meyeni 	121.2101	14.1746
Zosterops_meyeni 	124.3659	12.6938
Zosterops_meyeni 	121.0839	13.9893
Zosterops_meyeni 	121.0015	15.1298
Zosterops_meyeni 	121.0357	14.3861
Zosterops_meyeni 	120.9657	14.2198
Zosterops_meyeni 	122.5442	10.7011
Zosterops_meyeni 	120.8576	14.0678
Zosterops_meyeni 	121.0354	14.2216
Zosterops_meyeni 	121.9659	20.4381
Zosterops_meyeni 	121.7390	13.9810
Zosterops_meyeni 	121.0650	14.5212
Zosterops_meyeni 	120.5597	15.1858
Zosterops_meyeni 	122.1255	18.4232
Zosterops_meyeni 	120.4987	15.4748
Zosterops_meyeni 	121.5557	22.0245
Zosterops_meyeni 	121.5042	22.0809
Zosterops_meyeni 	120.5698	14.1351
Zosterops_meyeni 	121.5669	22.0141
Zosterops_meyeni 	121.1793	14.5935
Zosterops_meyeni 	123.8501	13.8721
Zosterops_meyeni 	121.5732	22.0072
Zosterops_meyeni 	121.6255	13.9078
Zosterops_meyeni 	121.9812	20.4528
Zosterops_meyeni 	121.1724	13.9843
Zosterops_meyeni 	120.6274	13.9715
Zosterops_meyeni 	121.5109	14.4336
Zosterops_meyeni 	119.7846	16.3069
Zosterops_meyeni 	121.0713	14.6492
Zosterops_meyeni 	120.4488	16.6437
Zosterops_meyeni 	120.5295	15.1994
Zosterops_meyeni 	121.1274	14.8025
Zosterops_meyeni 	120.6311	13.9776
Zosterops_meyeni 	120.8503	14.0873
Zosterops_meyeni 	121.0163	14.0911
Zosterops_meyeni 	123.3245	13.8135
Zosterops_meyeni 	121.8036	20.7282
Zosterops_meyeni 	123.9085	13.2398
Zosterops_meyeni 	121.0711	14.6494
Zosterops_meyeni 	124.1833	13.0346
Zosterops_meyeni 	121.5174	22.0454
Zosterops_meyeni 	120.3387	16.6843
Zosterops_meyeni 	121.5143	14.9404
Zosterops_meyeni 	122.0015	18.2496
Zosterops_meyeni 	121.5677	22.0605
Zosterops_meyeni 	123.9092	13.2389
Zosterops_meyeni 	121.5626	22.0185
Zosterops_meyeni 	120.5251	16.2025
Zosterops_meyeni 	121.9698	17.1678
Zosterops_meyeni 	121.9660	20.4574
Zosterops_meyeni 	121.2527	14.1603
Zosterops_meyeni 	121.4558	12.5246
Zosterops_meyeni 	121.9697	20.4272
Zosterops_meyeni 	121.0246	14.5572
Zosterops_meyeni 	119.8038	15.9251
Zosterops_meyeni 	121.1399	14.7300
Zosterops_meyeni 	121.0698	14.6434
Zosterops_meyeni 	124.4132	13.6699
Zosterops_meyeni 	121.3682	13.6611
Zosterops_meyeni 	119.7915	16.2896
Zosterops_meyeni 	121.9692	20.4484
Zosterops_meyeni 	121.5653	22.0153
Zosterops_meyeni 	121.5149	14.4904
Zosterops_meyeni 	120.9156	17.0819
Zosterops_meyeni 	120.9518	15.2648
Zosterops_meyeni 	124.0044	12.9651
Zosterops_meyeni 	121.0198	14.5867
Zosterops_meyeni 	120.8872	12.6790
Zosterops_meyeni 	121.0439	14.5497
Zosterops_meyeni 	121.5585	22.0348
Zosterops_meyeni 	121.0296	14.6051
Zosterops_meyeni 	120.9269	13.7839
Zosterops_meyeni 	120.1724	16.0109
Zosterops_meyeni 	120.6607	18.5338
Zosterops_meyeni 	120.1147	16.0176
Zosterops_meyeni 	121.5721	22.0092
Zosterops_meyeni 	123.5821	12.9191
Zosterops_meyeni 	121.1446	14.6005
Zosterops_meyeni 	120.5952	14.1290
Zosterops_meyeni 	121.0587	14.5788
Zosterops_meyeni 	124.1232	12.5790
Zosterops_meyeni 	121.3305	14.0776
Zosterops_meyeni 	120.8796	14.1136
Zosterops_meyeni 	121.0728	14.7131
Zosterops_meyeni 	121.5570	22.0334
Zosterops_meyeni 	122.0484	13.4657
Zosterops_meyeni 	121.5810	22.0276
Zosterops_meyeni 	120.6870	14.0298
Zosterops_meyeni 	121.5542	22.0266
Zosterops_meyeni 	121.0387	14.4116
Zosterops_meyeni 	121.2406	14.1747
Zosterops_meyeni 	121.1266	15.4452
Zosterops_meyeni 	121.4077	14.5512
Zosterops_meyeni 	121.0937	14.0982
Zosterops_meyeni 	121.9307	20.4067
Zosterops_meyeni 	121.3094	14.0748
Zosterops_meyeni 	120.5262	18.1752
Zosterops_meyeni 	121.1274	14.8026
Zosterops_meyeni 	121.1874	14.5190
Zosterops_meyeni 	121.1868	14.5329
Zosterops_meyeni 	121.8092	13.9816
Zosterops_meyeni 	121.3750	13.6631
Zosterops_meyeni 	121.5036	14.5731
Zosterops_meyeni 	120.8628	14.0769
Zosterops_meyeni 	122.2417	18.3967
Zosterops_meyeni 	121.2383	14.7092
Zosterops_meyeni 	121.0230	14.5574
Zosterops_meyeni 	120.6983	15.0295
Zosterops_meyeni 	121.0487	14.2457
Zosterops_meyeni 	121.0624	14.6534
Zosterops_meyeni 	121.9701	20.4490
Zosterops_meyeni 	121.0218	14.0900
Zosterops_meyeni 	121.8227	14.2501
Zosterops_meyeni 	120.7606	14.9784
Zosterops_meyeni 	120.5153	16.8431
Zosterops_meyeni 	120.4578	14.6313
Zosterops_meyeni 	121.5273	22.0803
Zosterops_meyeni 	121.0849	14.6378
Zosterops_meyeni 	121.0450	14.2537
Zosterops_meyeni 	121.5547	14.1141
Zosterops_meyeni 	121.0039	14.5805
Zosterops_meyeni 	121.0585	14.1889
Zosterops_meyeni 	121.1895	14.6573
Zosterops_meyeni 	121.2411	14.1641
Zosterops_meyeni 	121.5584	22.0374
Zosterops_meyeni 	120.0738	16.1224
Zosterops_meyeni 	121.0710	14.6506
Zosterops_meyeni 	123.4131	13.9817
Zosterops_meyeni 	120.2571	14.7214
Zosterops_meyeni 	121.3723	18.3312
Zosterops_meyeni 	120.9412	14.1246
Zosterops_meyeni 	121.5654	22.0413
Zosterops_meyeni 	121.5412	22.0813
Zosterops_meyeni 	121.0697	14.6438
Zosterops_meyeni 	121.5721	22.0093
Zosterops_meyeni 	121.0758	14.6907
Zosterops_meyeni 	121.4840	14.5496
Zosterops_meyeni 	121.9653	20.3920
Zosterops_meyeni 	120.9895	14.2261
Zosterops_meyeni 	121.9711	20.4582
Zosterops_meyeni 	120.8666	14.0344
Zosterops_meyeni 	121.0421	14.2169
Zosterops_meyeni 	124.1951	13.0362
Zosterops_meyeni 	121.5659	22.0583
Zosterops_meyeni 	119.9150	16.3799
Zosterops_meyeni 	121.0101	14.5583
Zosterops_meyeni 	121.3649	14.1128
Zosterops_meyeni 	120.9638	14.1165
Zosterops_meyeni 	121.5559	22.0317
Zosterops_meyeni 	124.0209	12.9824
Zosterops_meyeni 	121.5650	22.0481
Zosterops_meyeni 	122.0066	18.2613
Zosterops_meyeni 	121.1617	14.6611
Zosterops_meyeni 	121.3128	14.0557
Zosterops_meyeni 	121.4419	13.8037
Zosterops_meyeni 	121.5212	22.0402
Zosterops_meyeni 	120.9690	14.2829
Zosterops_meyeni 	121.0744	18.6039
Zosterops_meyeni 	123.0522	13.7707
Zosterops_meyeni 	121.1347	14.1757
